"Año Factura","Valor Cvu A Vc","Valor Cvu A Gnc","Estado Civil","Pais Residencia","Cant Polizas","Rango Edades","Genero","Rango Vlr Anticipos Polizas","Rango Vlr Disponible Polizas","Empresa Cvu Cv","Anio Mes Compro 1ra Poliza","Zonas Ciudades Cli","Fecha Factura","Ciudad Origen","Ciudad Destino","Nombre Proveedor","Valor Presupuesto Servicios Ppto","No. Factura","Mes Nombre Factura","Nombre Asesor Servicios Ppto","Cod Tipos Servicio","Nombre Director","Valor Total Neto Factura","Valor Base Comisionable","Mes Factura","Valor Total Item Factura","Valor Total Neto Item Factura"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 67 y 78 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201507","COSTA","2017/12/29 00:00:00","","","CIC COLOMBIA TRAVEL S.A.S","92615434","240400069366","Diciembre","RUTH MARIEL ROSALES ALGARIN","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1888000","12","1888000","1888000"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 55 y 66 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201502","SUROCCIDENTE","2017/12/28 00:00:00","","MEDELLIN","TURISTICA DE VIAJES PROMOTORA DE TURISMO SAS","95000000","240200041598","Diciembre","LUZ ANGELA GIRALDO AFANADOR","21","CLAUDIA PATRICIA SANTOS MARTINEZ","","10400000","12","5200000","5200000"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201503","MEDELLIN","2017/12/11 00:00:00","","","","121495000","240300066753","Diciembre","KATHERINE BENJUMEA MUÑOZ","-3","CAROLINA MONTOYA SEPULVEDA","","0","12","120666","101400"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201503","MEDELLIN","2017/12/11 00:00:00","","","","121495000","240300066753","Diciembre","KATHERINE BENJUMEA MUÑOZ","49","CAROLINA MONTOYA SEPULVEDA","","10924","12","13000","10924"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201503","MEDELLIN","2017/12/11 00:00:00","","","FAST COLOMBIA S.A.S","121495000","240300066753","Diciembre","KATHERINE BENJUMEA MUÑOZ","-1","CAROLINA MONTOYA SEPULVEDA","","0","12","1288324","1012708"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201503","MEDELLIN","2017/12/11 00:00:00","","CARTAGENA","SERVINCLUIDOS LTDA","121495000","240300066746","Diciembre","KATHERINE BENJUMEA MUÑOZ","12","CAROLINA MONTOYA SEPULVEDA","","10290000","12","5293000","5293000"
"2017","5400000","","CASADO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201503","MEDELLIN","2017/12/11 00:00:00","","CARTAGENA","SERVINCLUIDOS LTDA","121495000","240300066746","Diciembre","KATHERINE BENJUMEA MUÑOZ","18","CAROLINA MONTOYA SEPULVEDA","","42000","12","42000","42000"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 33 y 43 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","201410","COSTA","2017/12/06 00:00:00","","","","92615434","240400069052","Diciembre","DAYANIS MARIA NAVARRO OSORIO","-3","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","0","12","304200","304200"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 33 y 43 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","201410","COSTA","2017/12/06 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","92615434","240400069052","Diciembre","DAYANIS MARIA NAVARRO OSORIO","-1","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","0","12","2957700","2738700"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 33 y 43 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","201410","COSTA","2017/12/14 00:00:00","","SAN ANDRES","","92615434","240400069144","Diciembre","DAYANIS MARIA NAVARRO OSORIO","25","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","15294","12","18200","15294"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 33 y 43 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","201410","COSTA","2017/12/14 00:00:00","","SAN ANDRES","ASSIST CARD DE COLOMBIA","92615434","240400069144","Diciembre","DAYANIS MARIA NAVARRO OSORIO","9","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1","12","33800","33800"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 33 y 43 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","201410","COSTA","2017/12/14 00:00:00","","SAN ANDRES","SERVINCLUIDOS LTDA","92615434","240400069144","Diciembre","DAYANIS MARIA NAVARRO OSORIO","18","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","156000","12","156000","156000"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 33 y 43 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","201410","COSTA","2017/12/14 00:00:00","","SAN ANDRES","SERVINCLUIDOS LTDA","92615434","240400069144","Diciembre","DAYANIS MARIA NAVARRO OSORIO","21","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","4947059","12","4947059","4947059"
"2017","5400000","","CASADO(A)","COLOMBIA","2","Entre 43 y 54 Años","Hombre","4M - 8M","1 - 2M","Circulo y Circular","201510","BOGOTA Y ALREDEDORES","2017/12/13 00:00:00","","SAN ANDRES","ALIADOS TRAVEL S.A.S","93000000","241200023290","Diciembre","ANDREA CATALINA CARDOZO MUÑOZ","12","DORIS ALBA LOPEZ","","9834000","12","6090000","6090000"
"2017","5400000","","CASADO(A)","COLOMBIA","4","Entre 55 y 66 Años","Hombre","4M - 8M","Mas de 20M","Circulo y Circular","201607","COSTA","2017/12/28 00:00:00","","SANTANDER","SANTOS OLARTE MAURICIO ALEXANDER","80000000","240800118437","Diciembre","YESMY LORENA SIERRA ACOSTA","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","5550000","12","2775000","2775000"
"2017","5400000","","CASADO(A)","COLOMBIA","3","Mas de 79 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201403","BOGOTA Y ALREDEDORES","2017/12/14 00:00:00","","","","107000000","240100242923","Diciembre","LUISA PAOLA CAICEDO PEÑA","-4","PEDRO ANTONIO CACERES JAUREGUI","","0","12","340846","286425"
"2017","5400000","","CASADO(A)","COLOMBIA","3","Mas de 79 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201403","BOGOTA Y ALREDEDORES","2017/12/14 00:00:00","","","AVIANCA","107000000","240100242923","Diciembre","LUISA PAOLA CAICEDO PEÑA","-2","PEDRO ANTONIO CACERES JAUREGUI","","0","12","3836770","3148100"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 33 y 43 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201412","BOGOTA Y ALREDEDORES","2017/12/28 00:00:00","","SAN ANDRES","GRUPO WELCOME S.A.","125824000","241200023322","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","12","MONICA ALEJANDRA PARRA BEDOYA","","4764000","12","2651200","2651200"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","200908","MEDELLIN","2017/12/05 00:00:00","","","","121495000","240300066694","Diciembre","MARIA ISABEL LONDOÑO TORRES","-4","CAROLINA MONTOYA SEPULVEDA","","0","12","300180","252252"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","200908","MEDELLIN","2017/12/05 00:00:00","","","AVIANCA","121495000","240300066694","Diciembre","MARIA ISABEL LONDOÑO TORRES","-2","CAROLINA MONTOYA SEPULVEDA","","0","12","5607870","3940800"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","200908","MEDELLIN","2017/12/05 00:00:00","","","AVIANCA","121495000","240300066694","Diciembre","MARIA ISABEL LONDOÑO TORRES","67","CAROLINA MONTOYA SEPULVEDA","","83361","12","99201","83361"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201511","BOGOTA Y ALREDEDORES","2017/12/28 00:00:00","","SAN ANDRES","GRUPO WELCOME S.A.","107000000","240100243585","Diciembre","LEIDY CONSTANZA RUBIANO BARRETO","12","CAROLINA MONTOYA SEPULVEDA","","17967195","12","4309239","4309239"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201206","MEDELLIN","2017/12/28 00:00:00","","CRUCERO POR EL CARIB","","121495000","240300066952","Diciembre","MARIA SURELLA CHAVERRA GRANDA","71","CAROLINA MONTOYA SEPULVEDA","","95756","12","56975","47878"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201206","MEDELLIN","2017/12/28 00:00:00","","CRUCERO POR EL CARIB","ASSIST CARD DE COLOMBIA","121495000","240300066952","Diciembre","MARIA SURELLA CHAVERRA GRANDA","9","CAROLINA MONTOYA SEPULVEDA","","1","12","132709","132709"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201206","MEDELLIN","2017/12/16 00:00:00","","MONARCH","MUNDIASTUR LTDA","121495000","240300066826","Diciembre","MARIA SURELLA CHAVERRA GRANDA","36","CAROLINA MONTOYA SEPULVEDA","","4790422","12","3994791","3994791"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201312","BOGOTA Y ALREDEDORES","2017/12/20 00:00:00","","BUCARAMANGA","","96242543","240100243205","Diciembre","VIVIANA KATHERINE FAJARDO NIÑO","25","JOHN FERNEY CASTELLANOS CAVIEDES","","359984","12","214190","179992"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201312","BOGOTA Y ALREDEDORES","2017/12/20 00:00:00","","BUCARAMANGA","CLUB TURAVIA S.A DE C.V SUCURSAL COLOMBIA","96242543","240100243205","Diciembre","VIVIANA KATHERINE FAJARDO NIÑO","12","JOHN FERNEY CASTELLANOS CAVIEDES","","1","12","975756","975756"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201410","MEDELLIN","2017/12/13 00:00:00","","CRUCERO POR EL CARIB","MUNDIASTUR LTDA","50000000","240300066791","Diciembre","CAROLINA MONTOYA SEPULVEDA","36","CAROLINA MONTOYA SEPULVEDA","","8230692","12","5914560","5914560"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201502","SANTANDERES","2017/12/20 00:00:00","","","","89800500","241400007560","Diciembre","YAJAIRA LOPEZ BECERRA","-3","CHRISTIAN CAMILO MENDOZA ARIZA","","0","12","241332","202800"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201502","SANTANDERES","2017/12/20 00:00:00","","","AVIANCA","89800500","241400007560","Diciembre","YAJAIRA LOPEZ BECERRA","-1","CHRISTIAN CAMILO MENDOZA ARIZA","","0","12","2285790","1820000"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201502","SANTANDERES","2017/12/20 00:00:00","","","AVIANCA","89800500","241400007560","Diciembre","YAJAIRA LOPEZ BECERRA","67","CHRISTIAN CAMILO MENDOZA ARIZA","","0","12","44000","36976"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/21 00:00:00","","","","157886500","240600030621","Diciembre","IVAN DARIO ACELA","-3","CHRISTIAN CAMILO MENDOZA ARIZA","","0","12","120666","101400"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/21 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","157886500","240600030621","Diciembre","IVAN DARIO ACELA","-1","CHRISTIAN CAMILO MENDOZA ARIZA","","0","12","1375280","1104600"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/21 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","157886500","240600030621","Diciembre","IVAN DARIO ACELA","65","CHRISTIAN CAMILO MENDOZA ARIZA","","0","12","22000","18488"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/30 00:00:00","","","FLOREZ GALVIS CESAR JAVIER","157886500","240600030685","Diciembre","IVAN DARIO ACELA","12","CHRISTIAN CAMILO MENDOZA ARIZA","","206450","12","206450","206450"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/27 00:00:00","","SANTA MARTA","","157886500","240600030642","Diciembre","IVAN DARIO ACELA","25","CHRISTIAN CAMILO MENDOZA ARIZA","","5882","12","7000","5882"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/27 00:00:00","","SANTA MARTA","ASSIST CARD DE COLOMBIA","157886500","240600030642","Diciembre","IVAN DARIO ACELA","9","CHRISTIAN CAMILO MENDOZA ARIZA","","1","12","13000","13000"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/27 00:00:00","","SANTA MARTA","SERVINCLUIDOS LTDA","157886500","240600030642","Diciembre","IVAN DARIO ACELA","12","CHRISTIAN CAMILO MENDOZA ARIZA","","1815000","12","1815000","1815000"
"2017","5400000","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201402","SANTANDERES","2017/12/27 00:00:00","","SANTA MARTA","SERVINCLUIDOS LTDA","157886500","240600030642","Diciembre","IVAN DARIO ACELA","18","CHRISTIAN CAMILO MENDOZA ARIZA","","36000","12","36000","36000"
"2017","5400000","","SOLTERO(A)","COLOMBIA","2","Entre 18 y 24 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","200804","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","CRUCERO POR EL CARIB","COLOMBIAN TOURIST S.A.S.","","240100243764","Diciembre","","12","","","10035984","12","7162536","7162536"
"2017","5400000","","SOLTERO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","200704","MEDELLIN","2017/12/28 00:00:00","","PERU","","121495000","240300066965","Diciembre","JAIME ANDRES ACEVEDO MARTINEZ","-4","CAROLINA MONTOYA SEPULVEDA","","0","12","98694","82936"
"2017","5400000","","SOLTERO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","200704","MEDELLIN","2017/12/28 00:00:00","","PERU","AVIANCA","121495000","240300066965","Diciembre","JAIME ANDRES ACEVEDO MARTINEZ","-2","CAROLINA MONTOYA SEPULVEDA","","0","12","1552150","1107900"
"2017","5400000","","SOLTERO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","200704","MEDELLIN","2017/12/28 00:00:00","","PERU","AVIANCA","121495000","240300066965","Diciembre","JAIME ANDRES ACEVEDO MARTINEZ","67","CAROLINA MONTOYA SEPULVEDA","","27380","12","32582","27380"
"2017","5400000","","SOLTERO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","8M - 20M","Circulo y Circular","200704","MEDELLIN","2017/12/28 00:00:00","","PERU","LC TURISMO","121495000","240300066965","Diciembre","JAIME ANDRES ACEVEDO MARTINEZ","12","CAROLINA MONTOYA SEPULVEDA","","3432958","12","3501084","3501084"
"2017","5400000","","UNION LIBRE","COLOMBIA","1","Entre 18 y 24 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201203","SUROCCIDENTE","2017/12/05 00:00:00","","","","94000000","241500007826","Diciembre","MONICA LUCIA HIDALGO OCAÑA","-3","CAROLINA MONTOYA SEPULVEDA","","0","12","241332","202800"
"2017","5400000","","UNION LIBRE","COLOMBIA","1","Entre 18 y 24 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201203","SUROCCIDENTE","2017/12/05 00:00:00","","","AVIANCA","94000000","241500007826","Diciembre","MONICA LUCIA HIDALGO OCAÑA","-1","CAROLINA MONTOYA SEPULVEDA","","0","12","2469600","1974800"
"2017","5400000","5400000","CASADO(A)","COLOMBIA","2","Entre 43 y 54 Años","Hombre","8M - 14M","0 - 0M","Circulo y Circular","201212","BOGOTA Y ALREDEDORES","2017/12/23 00:00:00","","CALI","VIAJES CHAPINERO","112234000","243000009578","Diciembre","CRISTIAN DAVID PINZON ROMERO","12","LEILA MILENA RIVERA NIÑO","","5520000","12","2760000","2760000"
"2017","5400000","7199220","SOLTERO(A)","COLOMBIA","2","Entre 25 y 32 Años","Hombre","8M - 14M","1 - 2M","Circulo y Circular","201407","COSTA","2017/12/28 00:00:00","","SANTANDER","SANTOS OLARTE MAURICIO ALEXANDER","124118000","240800118446","Diciembre","MERCEDES MUÑOZ AGUILAR","12","MAGNOLIA MENDOZA PEÑA","","16650000","12","5550000","5550000"
"2017","5040000","5400000","SOLTERO(A)","COLOMBIA","3","Mas de 79 Años","Hombre","8M - 14M","0 - 0M","Circulo y Circular","201204","BOGOTA Y ALREDEDORES","2017/12/11 00:00:00","","CARTAGENA","SERVINCLUIDOS LTDA","107000000","240100242712","Diciembre","WENDY NIYERETH PARDO GUTIERREZ","12","PEDRO ANTONIO CACERES JAUREGUI","","5047202","12","5304148","5304148"
"2017","13897757","","CASADO(A)","COLOMBIA","4","Mas de 79 Años","Hombre","14M - 20M","4M - 8M","Circulo y Circular","201404","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","","","107000000","240100243680","Diciembre","LUISA PAOLA CAICEDO PEÑA","-3","PEDRO ANTONIO CACERES JAUREGUI","","0","12","60333","50700"
"2017","13897757","","CASADO(A)","COLOMBIA","4","Mas de 79 Años","Hombre","14M - 20M","4M - 8M","Circulo y Circular","201404","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","","","107000000","240100243680","Diciembre","LUISA PAOLA CAICEDO PEÑA","49","PEDRO ANTONIO CACERES JAUREGUI","","8403","12","10000","8403"
"2017","13897757","","CASADO(A)","COLOMBIA","4","Mas de 79 Años","Hombre","14M - 20M","4M - 8M","Circulo y Circular","201404","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","107000000","240100243680","Diciembre","LUISA PAOLA CAICEDO PEÑA","-1","PEDRO ANTONIO CACERES JAUREGUI","","0","12","624910","450200"
"2017","13897757","","CASADO(A)","COLOMBIA","4","Mas de 79 Años","Hombre","14M - 20M","4M - 8M","Circulo y Circular","201404","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","107000000","240100243680","Diciembre","LUISA PAOLA CAICEDO PEÑA","65","PEDRO ANTONIO CACERES JAUREGUI","","9244","12","11000","9244"
"2017","13897757","","CASADO(A)","COLOMBIA","4","Mas de 79 Años","Hombre","14M - 20M","4M - 8M","Circulo y Circular","201404","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","CARTAGENA","SERVINCLUIDOS LTDA","107000000","240100243697","Diciembre","LUISA PAOLA CAICEDO PEÑA","21","PEDRO ANTONIO CACERES JAUREGUI","","1953600","12","1995600","1995600"
"2017","7764840","","CASADO(A)","COLOMBIA","5","Entre 55 y 66 Años","Hombre","4M - 8M","4M - 8M","Circulo y Circular","201207","BOGOTA Y ALREDEDORES","2017/12/19 00:00:00","","LETICIA","TOUR VACATION GROUP HOTELES AZUL S.A.S","107000000","240100243140","Diciembre","WENDY NIYERETH PARDO GUTIERREZ","12","PEDRO ANTONIO CACERES JAUREGUI","","7640000","12","5480400","5480400"
"2017","1846980","","CASADO(A)","COLOMBIA","2","Entre 25 y 32 Años","Hombre","1M - 2M","1 - 2M","Circulo y Circular","201107","COSTA","2017/12/06 00:00:00","","SANTA MARTA","MUNDITUR S.A.S","50000000","240500055388","Diciembre","PATRICIA MARIA GONZALEZ GARCIA","12","TATIANA ALEXANDRA BERMUDEZ DE ALBA","","240000","12","240000","240000"
"2017","3228352","5094248","SOLTERO(A)","COLOMBIA","4","Entre 67 y 78 Años","Mujer","8M - 14M","0 - 0M","Circulo y Circular","200806","MEDELLIN","2017/12/19 00:00:00","","","","121495000","240300066850","Diciembre","OSCAR DAVID MUÑOZ RENDON","-4","CAROLINA MONTOYA SEPULVEDA","","0","12","53122","44640"
"2017","3228352","5094248","SOLTERO(A)","COLOMBIA","4","Entre 67 y 78 Años","Mujer","8M - 14M","0 - 0M","Circulo y Circular","200806","MEDELLIN","2017/12/19 00:00:00","","","AVIOR AIR LINES C.A.","121495000","240300066850","Diciembre","OSCAR DAVID MUÑOZ RENDON","-2","CAROLINA MONTOYA SEPULVEDA","","0","12","534860","279800"
"2017","10411950","","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200910","BOGOTA Y ALREDEDORES","2017/12/05 00:00:00","","","","125824000","241200023267","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","-3","MONICA ALEJANDRA PARRA BEDOYA","","0","12","180999","152100"
"2017","10411950","","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200910","BOGOTA Y ALREDEDORES","2017/12/05 00:00:00","","","AVIANCA","125824000","241200023267","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","-1","MONICA ALEJANDRA PARRA BEDOYA","","0","12","2408040","1932300"
"2017","10411950","","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200910","BOGOTA Y ALREDEDORES","2017/12/05 00:00:00","","","AVIANCA","125824000","241200023267","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","67","MONICA ALEJANDRA PARRA BEDOYA","","0","12","33000","27732"
"2017","10411950","","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200910","BOGOTA Y ALREDEDORES","2017/12/07 00:00:00","","CARTAGENA","","125824000","241200023276","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","71","MONICA ALEJANDRA PARRA BEDOYA","","7059","12","8400","7059"
"2017","10411950","","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200910","BOGOTA Y ALREDEDORES","2017/12/07 00:00:00","","CARTAGENA","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","125824000","241200023276","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","12","MONICA ALEJANDRA PARRA BEDOYA","","5401803","12","6428146","6428146"
"2017","10411950","","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200910","BOGOTA Y ALREDEDORES","2017/12/07 00:00:00","","CARTAGENA","ASSIST CARD DE COLOMBIA","125824000","241200023276","Diciembre","CLAUDIA YANETH ALVARADO FONSECA","9","MONICA ALEJANDRA PARRA BEDOYA","","1","12","15600","15600"
"2017","11694514","","CASADO(A)","COLOMBIA","3","Entre 18 y 24 Años","Mujer","14M - 20M","Menores a 0","Circulo y Circular","200607","BOGOTA Y ALREDEDORES","2017/12/07 00:00:00","","","","96242543","240100242616","Diciembre","ANGIE TATIANA GARCIA SANTA","-3","MONICA ALEJANDRA PARRA BEDOYA","","0","12","6664","5600"
"2017","11694514","","CASADO(A)","COLOMBIA","3","Entre 18 y 24 Años","Mujer","14M - 20M","Menores a 0","Circulo y Circular","200607","BOGOTA Y ALREDEDORES","2017/12/07 00:00:00","","","AVIANCA","96242543","240100242616","Diciembre","ANGIE TATIANA GARCIA SANTA","-1","MONICA ALEJANDRA PARRA BEDOYA","","0","12","319670","253000"
"2017","3160261","1928879","CASADO(A)","COLOMBIA","5","Entre 43 y 54 Años","Hombre","4M - 8M","1 - 2M","Circulo y Circular","200410","BOGOTA Y ALREDEDORES","2017/12/27 00:00:00","","","","96242543","240100243505","Diciembre","CARMEN ELISA DELGADO GARCIA","-3","MONICA ALEJANDRA PARRA BEDOYA","","0","12","6664","5600"
"2017","3160261","1928879","CASADO(A)","COLOMBIA","5","Entre 43 y 54 Años","Hombre","4M - 8M","1 - 2M","Circulo y Circular","200410","BOGOTA Y ALREDEDORES","2017/12/27 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","96242543","240100243505","Diciembre","CARMEN ELISA DELGADO GARCIA","-1","MONICA ALEJANDRA PARRA BEDOYA","","0","12","114880","84100"
"2017","1054755","","SOLTERO(A)","COLOMBIA","","Entre 25 y 32 Años","Hombre","1M - 2M","Menores a 0","Circulo y Circular","200708","BOGOTA Y ALREDEDORES","2017/12/06 00:00:00","","","","","240100242596","Diciembre","","-3","","","0","12","12067","10140"
"2017","1054755","","SOLTERO(A)","COLOMBIA","","Entre 25 y 32 Años","Hombre","1M - 2M","Menores a 0","Circulo y Circular","200708","BOGOTA Y ALREDEDORES","2017/12/06 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","","240100242596","Diciembre","","-1","","","0","12","202310","144800"
"2017","2856000","","SOLTERO(A)","COLOMBIA","","Entre 43 y 54 Años","Hombre","2M - 4M","Menores a 0","Circulo y Circular","201701","BOGOTA Y ALREDEDORES","2017/12/20 00:00:00","","EJE CAFETERO","CAMINANTES VIAJES Y TURISMO LTDA","107000000","240100243225","Diciembre","MANUEL LEONARDO VARGAS LOZADA","12","LEILA MILENA RIVERA NIÑO","","5553600","12","2048000","2048000"
"2017","9539492","","SOLTERO(A)","COLOMBIA","3","Entre 33 y 43 Años","Hombre","8M - 14M","1 - 2M","Circulo y Circular","201508","MEDELLIN","2017/12/12 00:00:00","","CAPURGANA","ALMAR CAPURGANA LTDA","121495000","240300066761","Diciembre","OSCAR DAVID MUÑOZ RENDON","12","CAROLINA MONTOYA SEPULVEDA","","2270000","12","2890000","2890000"
